species_id	scientific_name	target_gene	slot_x	is_target	neighbour_symbol	side	order	orientation	gene_id	placeholder	classification	status	orthology_confidence	distance_to_target
taeniopygia_guttata	Taeniopygia guttata	FGFR2	-3	False	TACC2	upstream	3	+	GeneID:100220486	False	exact		high	145833
taeniopygia_guttata	Taeniopygia guttata	FGFR2	-2	False	NSMCE4A	upstream	2	-	GeneID:100224423	False	exact		high	132466
taeniopygia_guttata	Taeniopygia guttata	FGFR2	-1	False	ATE1	upstream	1	-	GeneID:100230111	False	exact		high	63492
taeniopygia_guttata	Taeniopygia guttata	FGFR2	0	True		target	0	-	GeneID:100223379	False	target	target	target	0
taeniopygia_guttata	Taeniopygia guttata	FGFR2	1	False	WDR11	downstream	1	+	GeneID:100220549	False	exact		high	179321
taeniopygia_guttata	Taeniopygia guttata	FGFR2	2	False	PLPP4	downstream	2	+	GeneID:100226377	False	exact		high	288672
taeniopygia_guttata	Taeniopygia guttata	FGFR2	3	False	SEC23IP	downstream	3	+	GeneID:100229205	False	exact		high	474251
taeniopygia_guttata	Taeniopygia guttata	FGFR2	4	False	MCMBP	downstream	4	-	GeneID:121470197	False	exact		high	496084
taeniopygia_guttata	Taeniopygia guttata	FGFR2	5	False	INPP5F	downstream	5	+	GeneID:100232128	False	exact		high	511339
anolis_carolinensis	Anolis carolinensis	FGFR2	-5	False	plekha1	upstream	5	+	GeneID:100564444	False	exact		high	636873
anolis_carolinensis	Anolis carolinensis	FGFR2	-4	False	btbd16	upstream	4	+	GeneID:100564644	False	exact		high	538496
anolis_carolinensis	Anolis carolinensis	FGFR2	-3	False	tacc2	upstream	3	+	GeneID:100562015	False	exact		high	283434
anolis_carolinensis	Anolis carolinensis	FGFR2	-2	False	nsmce4a	upstream	2	-	GeneID:100565039	False	exact		high	262352
anolis_carolinensis	Anolis carolinensis	FGFR2	-1	False	ate1	upstream	1	-	GeneID:100562215	False	exact		high	130191
anolis_carolinensis	Anolis carolinensis	FGFR2	0	True		target	0	-	GeneID:100562611	False	target	target	target	0
anolis_carolinensis	Anolis carolinensis	FGFR2	1	False	wdr11	downstream	1	+	GeneID:100562809	False	exact		high	422102
anolis_carolinensis	Anolis carolinensis	FGFR2	2	False	plpp4	downstream	2	+	GeneID:100565428	False	exact		high	768164
anolis_carolinensis	Anolis carolinensis	FGFR2	3	False	sec23ip	downstream	3	+	GeneID:100565627	False	exact		high	1373292
anolis_carolinensis	Anolis carolinensis	FGFR2	4	False	mcmbp	downstream	4	-	GeneID:100563007	False	exact		high	1413080
anolis_carolinensis	Anolis carolinensis	FGFR2	5	False	inpp5f	downstream	5	+	GeneID:100563460	False	exact		high	1455539
alligator_mississippiensis	Alligator mississippiensis	FGFR2	-5	False	PLEKHA1	upstream	5	-	GeneID:102567994	False	exact		high	642109
alligator_mississippiensis	Alligator mississippiensis	FGFR2	-4	False	BTBD16	upstream	4	-	GeneID:102568611	False	exact		high	559395
alligator_mississippiensis	Alligator mississippiensis	FGFR2	-3	False	TACC2	upstream	3	-	GeneID:102568380	False	exact		high	312182
alligator_mississippiensis	Alligator mississippiensis	FGFR2	-2	False	NSMCE4A	upstream	2	+	GeneID:102572022	False	exact		high	261159
alligator_mississippiensis	Alligator mississippiensis	FGFR2	-1	False	ATE1	upstream	1	+	GeneID:102574359	False	exact		high	80727
alligator_mississippiensis	Alligator mississippiensis	FGFR2	0	True		target	0	+	GeneID:102564591	False	target	target	target	0
alligator_mississippiensis	Alligator mississippiensis	FGFR2	1	False	LOC132251249	downstream	1	-	GeneID:132251249	True	placeholder		position_only	36891
alligator_mississippiensis	Alligator mississippiensis	FGFR2	2	False	WDR11	downstream	2	-	GeneID:102560532	False	exact		high	376117
alligator_mississippiensis	Alligator mississippiensis	FGFR2	3	False	PLPP4	downstream	3	-	GeneID:102575543	False	exact		high	740129
alligator_mississippiensis	Alligator mississippiensis	FGFR2	4	False	SEC23IP	downstream	4	-	GeneID:102558171	False	exact		high	1227802
alligator_mississippiensis	Alligator mississippiensis	FGFR2	5	False	MCMBP	downstream	5	+	GeneID:102576842	False	exact		high	1273252
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	-5	False	BTBD16	upstream	5	-	GeneID:101936571	False	exact		high	521195
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	-4	False	TACC2	upstream	4	-	GeneID:101935409	False	exact		high	286733
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	-3	False	NSMCE4A	upstream	3	+	GeneID:122172122	False	exact		high	250622
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	-2	False	ATE1	upstream	2	+	GeneID:101934367	False	exact		high	92454
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	-1	False	LOC135972792	upstream	1	-	GeneID:135972792	True	placeholder		position_only	178857
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	0	True		target	0	+	GeneID:101933273	False	target	target	target	0
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	1	False	WDR11	downstream	1	-	GeneID:101932839	False	exact		high	319016
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	2	False	PLPP4	downstream	2	-	GeneID:101932557	False	exact		high	588394
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	3	False	LOC135972950	downstream	3	-	GeneID:135972950	True	placeholder		position_only	698040
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	4	False	SEC23IP	downstream	4	-	GeneID:101932291	False	exact		high	1026423
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	5	False	MCMBP	downstream	5	+	GeneID:101936041	False	exact		high	1078238
xenopus_tropicalis	Xenopus tropicalis	FGFR2	-5	False	PLEKHA1	upstream	5	-	GeneID:549587	False	exact	ortholog_supported	high	232476
xenopus_tropicalis	Xenopus tropicalis	FGFR2	-4	False	SLURP1	upstream	4	-	GeneID:101730888	False	weak	broad_homology_named	low	207577
xenopus_tropicalis	Xenopus tropicalis	FGFR2	-3	False	TACC2	upstream	3	-	GeneID:100125117	False	exact	ortholog_supported	high	105838
xenopus_tropicalis	Xenopus tropicalis	FGFR2	-2	False	NSMCE4A	upstream	2	+	GeneID:100495761	False	exact	ortholog_supported	high	93719
xenopus_tropicalis	Xenopus tropicalis	FGFR2	-1	False	ATE1	upstream	1	+	GeneID:100495601	False	exact	ortholog_supported	high	35273
xenopus_tropicalis	Xenopus tropicalis	FGFR2	0	True		target	0	+	GeneID:100124910	False	target	target	target	0
xenopus_tropicalis	Xenopus tropicalis	FGFR2	1	False	WDR11	downstream	1	-	GeneID:100496077	False	exact	ortholog_supported	high	157140
xenopus_tropicalis	Xenopus tropicalis	FGFR2	2	False	PLPP4	downstream	2	-	GeneID:100487728	False	exact	ortholog_supported	high	221306
xenopus_tropicalis	Xenopus tropicalis	FGFR2	3	False	SGSM1	downstream	3	+	GeneID:101733728	False	weak	broad_homology_named	low	336075
xenopus_tropicalis	Xenopus tropicalis	FGFR2	4	False	oat	downstream	4	+	GeneID:549690	False	exact	symbol_supported_only	high	398800
xenopus_tropicalis	Xenopus tropicalis	FGFR2	5	False	PKN2	downstream	5	-	GeneID:101733213	False	rbh	broad_homology_named	medium	414624
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	-5	False	LOC138473450	upstream	5	-	GeneID:138473450	True	placeholder		position_only	1953834
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	-4	False	TACC2	upstream	4	+	GeneID:138473313	False	exact		high	1820970
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	-3	False	NSMCE4A	upstream	3	-	GeneID:138473311	False	exact		high	1468279
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	-2	False	LOC138473448	upstream	2	+	GeneID:138473448	True	placeholder		position_only	1202279
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	-1	False	ATE1	upstream	1	-	GeneID:138473309	False	exact		high	367443
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	0	True		target	0	-	GeneID:138473308	False	target	target	target	0
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	1	False	LOC138473447	downstream	1	-	GeneID:138473447	True	placeholder		position_only	1540358
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	2	False	LOC138473446	downstream	2	-	GeneID:138473446	True	placeholder		position_only	2274941
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	3	False	WDR11	downstream	3	+	GeneID:138473306	False	exact		high	3558408
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	4	False	PLPP4	downstream	4	+	GeneID:138473305	False	exact		high	5439338
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	5	False	LOC138473445	downstream	5	+	GeneID:138473445	True	placeholder		position_only	8906579
danio_rerio	Danio rerio	FGFR2	-5	False	slc29a1a	upstream	5	-	GeneID:563580	False	exact	symbol_supported_only	high	455278
danio_rerio	Danio rerio	FGFR2	-4	False	CCDC177	upstream	4	-	GeneID:141377073	False	rbh	broad_homology_named	medium	446994
danio_rerio	Danio rerio	FGFR2	-3	False	SLC39A9	upstream	3	+	GeneID:571446	False	rbh	broad_homology_named	medium	426815
danio_rerio	Danio rerio	FGFR2	-2	False	tmem63ba	upstream	2	+	GeneID:100334023	False	exact	symbol_supported_only	high	342328
danio_rerio	Danio rerio	FGFR2	-1	False	ATE1	upstream	1	-	GeneID:100037311	False	exact	ortholog_supported	high	89904
danio_rerio	Danio rerio	FGFR2	0	True		target	0	-	GeneID:352940	False	target	target	target	0
danio_rerio	Danio rerio	FGFR2	1	False	DNAAF2	downstream	1	+	GeneID:141377070	False	weak	broad_homology_named	low	70138
danio_rerio	Danio rerio	FGFR2	2	False	ftr69	downstream	2	-	GeneID:793961	False	exact	symbol_supported_only	high	145969
danio_rerio	Danio rerio	FGFR2	3	False	ftr70	downstream	3	-	GeneID:793898	False	exact	symbol_supported_only	high	158579
danio_rerio	Danio rerio	FGFR2	4	False	marcksl1a	downstream	4	+	GeneID:406407	False	exact	symbol_supported_only	high	172142
danio_rerio	Danio rerio	FGFR2	5	False	bsdc1	downstream	5	+	GeneID:794882	False	exact	symbol_supported_only	high	352993
oryzias_latipes	Oryzias latipes	FGFR2	-5	False	LOC101172603	upstream	5	+	GeneID:101172603	True	placeholder		position_only	90208
oryzias_latipes	Oryzias latipes	FGFR2	-4	False	LOC101172520	upstream	4	+	GeneID:101172520	True	placeholder		position_only	86582
oryzias_latipes	Oryzias latipes	FGFR2	-3	False	LOC101172841	upstream	3	-	GeneID:101172841	True	placeholder		position_only	81386
oryzias_latipes	Oryzias latipes	FGFR2	-2	False	LOC101173087	upstream	2	+	GeneID:101173087	True	placeholder		position_only	71563
oryzias_latipes	Oryzias latipes	FGFR2	-1	False	ate1	upstream	1	+	GeneID:101172758	False	exact		high	24743
oryzias_latipes	Oryzias latipes	FGFR2	0	True		target	0	+	GeneID:100049483	False	target	target	target	0
oryzias_latipes	Oryzias latipes	FGFR2	1	False	wdr11	downstream	1	-	GeneID:101173331	False	exact		high	73416
oryzias_latipes	Oryzias latipes	FGFR2	2	False	plpp4	downstream	2	-	GeneID:101173574	False	exact		high	164398
oryzias_latipes	Oryzias latipes	FGFR2	3	False	LOC144984233	downstream	3	-	GeneID:144984233	True	placeholder		position_only	181690
oryzias_latipes	Oryzias latipes	FGFR2	4	False	LOC101173809	downstream	4	-	GeneID:101173809	True	placeholder		position_only	181690
oryzias_latipes	Oryzias latipes	FGFR2	5	False	cdh23	downstream	5	+	GeneID:101174529	False	exact		high	230739
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	-5	False	dnajc12	upstream	5	-	GeneID:120820254	False	exact		high	86916
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	-4	False	LOC120821101	upstream	4	+	GeneID:120821101	True	placeholder		position_only	74248
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	-3	False	LOC120820812	upstream	3	+	GeneID:120820812	True	placeholder		position_only	69734
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	-2	False	LOC120820818	upstream	2	-	GeneID:120820818	True	placeholder		position_only	62269
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	-1	False	ate1	upstream	1	-	GeneID:120820720	False	exact		high	20103
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	0	True		target	0	-	GeneID:120820493	False	target	target	target	0
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	1	False	wdr11	downstream	1	+	GeneID:120820697	False	exact		high	46784
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	2	False	plpp4	downstream	2	+	GeneID:120820760	False	exact		high	132163
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	3	False	LOC120821008	downstream	3	+	GeneID:120821008	True	placeholder		position_only	273550
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	4	False	vsir	downstream	4	+	GeneID:120821007	False	exact		high	282063
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	5	False	cdh23	downstream	5	-	GeneID:120821003	False	exact		high	173769
takifugu_rubripes	Takifugu rubripes	FGFR2	-5	False	ablim1a	upstream	5	-	GeneID:101072764	False	exact		high	114878
takifugu_rubripes	Takifugu rubripes	FGFR2	-4	False	LOC115249696	upstream	4	+	GeneID:115249696	True	placeholder		position_only	106974
takifugu_rubripes	Takifugu rubripes	FGFR2	-3	False	LOC101072985	upstream	3	-	GeneID:101072985	True	placeholder		position_only	96933
takifugu_rubripes	Takifugu rubripes	FGFR2	-2	False	LOC101073205	upstream	2	-	GeneID:101073205	True	placeholder		position_only	89693
takifugu_rubripes	Takifugu rubripes	FGFR2	-1	False	ate1	upstream	1	-	GeneID:101073436	False	exact		high	32388
takifugu_rubripes	Takifugu rubripes	FGFR2	0	True		target	0	-	GeneID:101073665	False	target	target	target	0
takifugu_rubripes	Takifugu rubripes	FGFR2	1	False	wdr11	downstream	1	+	GeneID:101073890	False	exact		high	68525
takifugu_rubripes	Takifugu rubripes	FGFR2	2	False	plpp4	downstream	2	+	GeneID:101074109	False	exact		high	162650
takifugu_rubripes	Takifugu rubripes	FGFR2	3	False	cdh23	downstream	3	-	GeneID:101066703	False	exact		high	211930
takifugu_rubripes	Takifugu rubripes	FGFR2	4	False	eif3s6ip	downstream	4	+	GeneID:101066932	False	exact		high	385268
takifugu_rubripes	Takifugu rubripes	FGFR2	5	False	smoc2	downstream	5	-	GeneID:101074557	False	exact		high	391191
oreochromis_niloticus	Oreochromis niloticus	FGFR2	-5	False	LOC100697230	upstream	5	+	GeneID:100697230	True	placeholder		position_only	96691
oreochromis_niloticus	Oreochromis niloticus	FGFR2	-4	False	LOC100697495	upstream	4	+	GeneID:100697495	True	placeholder		position_only	91386
oreochromis_niloticus	Oreochromis niloticus	FGFR2	-3	False	LOC102076876	upstream	3	-	GeneID:102076876	True	placeholder		position_only	87848
oreochromis_niloticus	Oreochromis niloticus	FGFR2	-2	False	LOC100697766	upstream	2	+	GeneID:100697766	True	placeholder		position_only	81600
oreochromis_niloticus	Oreochromis niloticus	FGFR2	-1	False	ate1	upstream	1	+	GeneID:100698029	False	exact		high	28441
oreochromis_niloticus	Oreochromis niloticus	FGFR2	0	True		target	0	+	GeneID:100699731	False	target	target	target	0
oreochromis_niloticus	Oreochromis niloticus	FGFR2	1	False	wdr11	downstream	1	-	GeneID:100698296	False	exact		high	61806
oreochromis_niloticus	Oreochromis niloticus	FGFR2	2	False	plpp4	downstream	2	-	GeneID:100698558	False	exact		high	167282
oreochromis_niloticus	Oreochromis niloticus	FGFR2	3	False	cdh23	downstream	3	+	GeneID:100698828	False	exact		high	240324
oreochromis_niloticus	Oreochromis niloticus	FGFR2	4	False	LOC102083045	downstream	4	-	GeneID:102083045	True	placeholder		position_only	379021
oreochromis_niloticus	Oreochromis niloticus	FGFR2	5	False	vsir	downstream	5	-	GeneID:102083124	False	exact		high	389064
