species_id	scientific_name	target_gene	slot_x	is_target	neighbour_symbol	side	order	orientation	gene_id	placeholder	classification	status	orthology_confidence	distance_to_target
taeniopygia_guttata	Taeniopygia guttata	FGFR2	-3	false	TACC2	upstream	3	+	GeneID:100220486	false	exact		high	145833
taeniopygia_guttata	Taeniopygia guttata	FGFR2	-2	false	NSMCE4A	upstream	2	-	GeneID:100224423	false	exact		high	132466
taeniopygia_guttata	Taeniopygia guttata	FGFR2	-1	false	ATE1	upstream	1	-	GeneID:100230111	false	exact		high	63492
taeniopygia_guttata	Taeniopygia guttata	FGFR2	0	true		target	0	-	GeneID:100223379	false	target	target	target	0
taeniopygia_guttata	Taeniopygia guttata	FGFR2	1	false	WDR11	downstream	1	+	GeneID:100220549	false	exact		high	179321
taeniopygia_guttata	Taeniopygia guttata	FGFR2	2	false	PLPP4	downstream	2	+	GeneID:100226377	false	exact		high	288672
taeniopygia_guttata	Taeniopygia guttata	FGFR2	3	false	SEC23IP	downstream	3	+	GeneID:100229205	false	exact		high	474251
taeniopygia_guttata	Taeniopygia guttata	FGFR2	4	false	MCMBP	downstream	4	-	GeneID:121470197	false	exact		high	496084
taeniopygia_guttata	Taeniopygia guttata	FGFR2	5	false	INPP5F	downstream	5	+	GeneID:100232128	false	exact		high	511339
anolis_carolinensis	Anolis carolinensis	FGFR2	-5	false	plekha1	upstream	5	+	GeneID:100564444	false	exact		high	636873
anolis_carolinensis	Anolis carolinensis	FGFR2	-4	false	btbd16	upstream	4	+	GeneID:100564644	false	exact		high	538496
anolis_carolinensis	Anolis carolinensis	FGFR2	-3	false	tacc2	upstream	3	+	GeneID:100562015	false	exact		high	283434
anolis_carolinensis	Anolis carolinensis	FGFR2	-2	false	nsmce4a	upstream	2	-	GeneID:100565039	false	exact		high	262352
anolis_carolinensis	Anolis carolinensis	FGFR2	-1	false	ate1	upstream	1	-	GeneID:100562215	false	exact		high	130191
anolis_carolinensis	Anolis carolinensis	FGFR2	0	true		target	0	-	GeneID:100562611	false	target	target	target	0
anolis_carolinensis	Anolis carolinensis	FGFR2	1	false	wdr11	downstream	1	+	GeneID:100562809	false	exact		high	422102
anolis_carolinensis	Anolis carolinensis	FGFR2	2	false	plpp4	downstream	2	+	GeneID:100565428	false	exact		high	768164
anolis_carolinensis	Anolis carolinensis	FGFR2	3	false	sec23ip	downstream	3	+	GeneID:100565627	false	exact		high	1373292
anolis_carolinensis	Anolis carolinensis	FGFR2	4	false	mcmbp	downstream	4	-	GeneID:100563007	false	exact		high	1413080
anolis_carolinensis	Anolis carolinensis	FGFR2	5	false	inpp5f	downstream	5	+	GeneID:100563460	false	exact		high	1455539
alligator_mississippiensis	Alligator mississippiensis	FGFR2	-5	false	PLEKHA1	upstream	5	-	GeneID:102567994	false	exact		high	642109
alligator_mississippiensis	Alligator mississippiensis	FGFR2	-4	false	BTBD16	upstream	4	-	GeneID:102568611	false	exact		high	559395
alligator_mississippiensis	Alligator mississippiensis	FGFR2	-3	false	TACC2	upstream	3	-	GeneID:102568380	false	exact		high	312182
alligator_mississippiensis	Alligator mississippiensis	FGFR2	-2	false	NSMCE4A	upstream	2	+	GeneID:102572022	false	exact		high	261159
alligator_mississippiensis	Alligator mississippiensis	FGFR2	-1	false	ATE1	upstream	1	+	GeneID:102574359	false	exact		high	80727
alligator_mississippiensis	Alligator mississippiensis	FGFR2	0	true		target	0	+	GeneID:102564591	false	target	target	target	0
alligator_mississippiensis	Alligator mississippiensis	FGFR2	1	false	LOC132251249	downstream	1	-	GeneID:132251249	true	placeholder		position_only	36891
alligator_mississippiensis	Alligator mississippiensis	FGFR2	2	false	WDR11	downstream	2	-	GeneID:102560532	false	exact		high	376117
alligator_mississippiensis	Alligator mississippiensis	FGFR2	3	false	PLPP4	downstream	3	-	GeneID:102575543	false	exact		high	740129
alligator_mississippiensis	Alligator mississippiensis	FGFR2	4	false	SEC23IP	downstream	4	-	GeneID:102558171	false	exact		high	1227802
alligator_mississippiensis	Alligator mississippiensis	FGFR2	5	false	MCMBP	downstream	5	+	GeneID:102576842	false	exact		high	1273252
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	-5	false	BTBD16	upstream	5	-	GeneID:101936571	false	exact		high	521195
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	-4	false	TACC2	upstream	4	-	GeneID:101935409	false	exact		high	286733
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	-3	false	NSMCE4A	upstream	3	+	GeneID:122172122	false	exact		high	250622
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	-2	false	ATE1	upstream	2	+	GeneID:101934367	false	exact		high	92454
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	-1	false	LOC135972792	upstream	1	-	GeneID:135972792	true	placeholder		position_only	178857
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	0	true		target	0	+	GeneID:101933273	false	target	target	target	0
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	1	false	WDR11	downstream	1	-	GeneID:101932839	false	exact		high	319016
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	2	false	PLPP4	downstream	2	-	GeneID:101932557	false	exact		high	588394
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	3	false	LOC135972950	downstream	3	-	GeneID:135972950	true	placeholder		position_only	698040
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	4	false	SEC23IP	downstream	4	-	GeneID:101932291	false	exact		high	1026423
chrysemys_picta_bellii	Chrysemys picta bellii	FGFR2	5	false	MCMBP	downstream	5	+	GeneID:101936041	false	exact		high	1078238
xenopus_tropicalis	Xenopus tropicalis	FGFR2	-5	false	PLEKHA1	upstream	5	-	GeneID:549587	false	exact	ortholog_supported	high	232476
xenopus_tropicalis	Xenopus tropicalis	FGFR2	-4	false	SLURP1	upstream	4	-	GeneID:101730888	false	weak	broad_homology_named	low	207577
xenopus_tropicalis	Xenopus tropicalis	FGFR2	-3	false	TACC2	upstream	3	-	GeneID:100125117	false	exact	ortholog_supported	high	105838
xenopus_tropicalis	Xenopus tropicalis	FGFR2	-2	false	NSMCE4A	upstream	2	+	GeneID:100495761	false	exact	ortholog_supported	high	93719
xenopus_tropicalis	Xenopus tropicalis	FGFR2	-1	false	ATE1	upstream	1	+	GeneID:100495601	false	exact	ortholog_supported	high	35273
xenopus_tropicalis	Xenopus tropicalis	FGFR2	0	true		target	0	+	GeneID:100124910	false	target	target	target	0
xenopus_tropicalis	Xenopus tropicalis	FGFR2	1	false	WDR11	downstream	1	-	GeneID:100496077	false	exact	ortholog_supported	high	157140
xenopus_tropicalis	Xenopus tropicalis	FGFR2	2	false	PLPP4	downstream	2	-	GeneID:100487728	false	exact	ortholog_supported	high	221306
xenopus_tropicalis	Xenopus tropicalis	FGFR2	3	false	SGSM1	downstream	3	+	GeneID:101733728	false	weak	broad_homology_named	low	336075
xenopus_tropicalis	Xenopus tropicalis	FGFR2	4	false	oat	downstream	4	+	GeneID:549690	false	exact	symbol_supported_only	high	398800
xenopus_tropicalis	Xenopus tropicalis	FGFR2	5	false	PKN2	downstream	5	-	GeneID:101733213	false	rbh	broad_homology_named	medium	414624
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	-5	false	LOC138473450	upstream	5	-	GeneID:138473450	true	placeholder		position_only	1953834
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	-4	false	TACC2	upstream	4	+	GeneID:138473313	false	exact		high	1820970
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	-3	false	NSMCE4A	upstream	3	-	GeneID:138473311	false	exact		high	1468279
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	-2	false	LOC138473448	upstream	2	+	GeneID:138473448	true	placeholder		position_only	1202279
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	-1	false	ATE1	upstream	1	-	GeneID:138473309	false	exact		high	367443
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	0	true		target	0	-	GeneID:138473308	false	target	target	target	0
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	1	false	LOC138473447	downstream	1	-	GeneID:138473447	true	placeholder		position_only	1540358
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	2	false	LOC138473446	downstream	2	-	GeneID:138473446	true	placeholder		position_only	2274941
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	3	false	WDR11	downstream	3	+	GeneID:138473306	false	exact		high	3558408
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	4	false	PLPP4	downstream	4	+	GeneID:138473305	false	exact		high	5439338
ambystoma_mexicanum	Ambystoma mexicanum	FGFR2	5	false	LOC138473445	downstream	5	+	GeneID:138473445	true	placeholder		position_only	8906579
danio_rerio	Danio rerio	FGFR2	-5	false	slc29a1a	upstream	5	-	GeneID:563580	false	exact	symbol_supported_only	high	455278
danio_rerio	Danio rerio	FGFR2	-4	false	CCDC177	upstream	4	-	GeneID:141377073	false	rbh	broad_homology_named	medium	446994
danio_rerio	Danio rerio	FGFR2	-3	false	SLC39A9	upstream	3	+	GeneID:571446	false	rbh	broad_homology_named	medium	426815
danio_rerio	Danio rerio	FGFR2	-2	false	tmem63ba	upstream	2	+	GeneID:100334023	false	exact	symbol_supported_only	high	342328
danio_rerio	Danio rerio	FGFR2	-1	false	ATE1	upstream	1	-	GeneID:100037311	false	exact	ortholog_supported	high	89904
danio_rerio	Danio rerio	FGFR2	0	true		target	0	-	GeneID:352940	false	target	target	target	0
danio_rerio	Danio rerio	FGFR2	1	false	DNAAF2	downstream	1	+	GeneID:141377070	false	weak	broad_homology_named	low	70138
danio_rerio	Danio rerio	FGFR2	2	false	ftr69	downstream	2	-	GeneID:793961	false	exact	symbol_supported_only	high	145969
danio_rerio	Danio rerio	FGFR2	3	false	ftr70	downstream	3	-	GeneID:793898	false	exact	symbol_supported_only	high	158579
danio_rerio	Danio rerio	FGFR2	4	false	marcksl1a	downstream	4	+	GeneID:406407	false	exact	symbol_supported_only	high	172142
danio_rerio	Danio rerio	FGFR2	5	false	bsdc1	downstream	5	+	GeneID:794882	false	exact	symbol_supported_only	high	352993
oryzias_latipes	Oryzias latipes	FGFR2	-5	false	LOC101172603	upstream	5	+	GeneID:101172603	true	placeholder		position_only	90208
oryzias_latipes	Oryzias latipes	FGFR2	-4	false	LOC101172520	upstream	4	+	GeneID:101172520	true	placeholder		position_only	86582
oryzias_latipes	Oryzias latipes	FGFR2	-3	false	LOC101172841	upstream	3	-	GeneID:101172841	true	placeholder		position_only	81386
oryzias_latipes	Oryzias latipes	FGFR2	-2	false	LOC101173087	upstream	2	+	GeneID:101173087	true	placeholder		position_only	71563
oryzias_latipes	Oryzias latipes	FGFR2	-1	false	ate1	upstream	1	+	GeneID:101172758	false	exact		high	24743
oryzias_latipes	Oryzias latipes	FGFR2	0	true		target	0	+	GeneID:100049483	false	target	target	target	0
oryzias_latipes	Oryzias latipes	FGFR2	1	false	wdr11	downstream	1	-	GeneID:101173331	false	exact		high	73416
oryzias_latipes	Oryzias latipes	FGFR2	2	false	plpp4	downstream	2	-	GeneID:101173574	false	exact		high	164398
oryzias_latipes	Oryzias latipes	FGFR2	3	false	LOC144984233	downstream	3	-	GeneID:144984233	true	placeholder		position_only	181690
oryzias_latipes	Oryzias latipes	FGFR2	4	false	LOC101173809	downstream	4	-	GeneID:101173809	true	placeholder		position_only	181690
oryzias_latipes	Oryzias latipes	FGFR2	5	false	cdh23	downstream	5	+	GeneID:101174529	false	exact		high	230739
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	-5	false	dnajc12	upstream	5	-	GeneID:120820254	false	exact		high	86916
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	-4	false	LOC120821101	upstream	4	+	GeneID:120821101	true	placeholder		position_only	74248
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	-3	false	LOC120820812	upstream	3	+	GeneID:120820812	true	placeholder		position_only	69734
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	-2	false	LOC120820818	upstream	2	-	GeneID:120820818	true	placeholder		position_only	62269
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	-1	false	ate1	upstream	1	-	GeneID:120820720	false	exact		high	20103
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	0	true		target	0	-	GeneID:120820493	false	target	target	target	0
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	1	false	wdr11	downstream	1	+	GeneID:120820697	false	exact		high	46784
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	2	false	plpp4	downstream	2	+	GeneID:120820760	false	exact		high	132163
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	3	false	LOC120821008	downstream	3	+	GeneID:120821008	true	placeholder		position_only	273550
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	4	false	vsir	downstream	4	+	GeneID:120821007	false	exact		high	282063
gasterosteus_aculeatus	Gasterosteus aculeatus	FGFR2	5	false	cdh23	downstream	5	-	GeneID:120821003	false	exact		high	173769
takifugu_rubripes	Takifugu rubripes	FGFR2	-5	false	ablim1a	upstream	5	-	GeneID:101072764	false	exact		high	114878
takifugu_rubripes	Takifugu rubripes	FGFR2	-4	false	LOC115249696	upstream	4	+	GeneID:115249696	true	placeholder		position_only	106974
takifugu_rubripes	Takifugu rubripes	FGFR2	-3	false	LOC101072985	upstream	3	-	GeneID:101072985	true	placeholder		position_only	96933
takifugu_rubripes	Takifugu rubripes	FGFR2	-2	false	LOC101073205	upstream	2	-	GeneID:101073205	true	placeholder		position_only	89693
takifugu_rubripes	Takifugu rubripes	FGFR2	-1	false	ate1	upstream	1	-	GeneID:101073436	false	exact		high	32388
takifugu_rubripes	Takifugu rubripes	FGFR2	0	true		target	0	-	GeneID:101073665	false	target	target	target	0
takifugu_rubripes	Takifugu rubripes	FGFR2	1	false	wdr11	downstream	1	+	GeneID:101073890	false	exact		high	68525
takifugu_rubripes	Takifugu rubripes	FGFR2	2	false	plpp4	downstream	2	+	GeneID:101074109	false	exact		high	162650
takifugu_rubripes	Takifugu rubripes	FGFR2	3	false	cdh23	downstream	3	-	GeneID:101066703	false	exact		high	211930
takifugu_rubripes	Takifugu rubripes	FGFR2	4	false	eif3s6ip	downstream	4	+	GeneID:101066932	false	exact		high	385268
takifugu_rubripes	Takifugu rubripes	FGFR2	5	false	smoc2	downstream	5	-	GeneID:101074557	false	exact		high	391191
oreochromis_niloticus	Oreochromis niloticus	FGFR2	-5	false	LOC100697230	upstream	5	+	GeneID:100697230	true	placeholder		position_only	96691
oreochromis_niloticus	Oreochromis niloticus	FGFR2	-4	false	LOC100697495	upstream	4	+	GeneID:100697495	true	placeholder		position_only	91386
oreochromis_niloticus	Oreochromis niloticus	FGFR2	-3	false	LOC102076876	upstream	3	-	GeneID:102076876	true	placeholder		position_only	87848
oreochromis_niloticus	Oreochromis niloticus	FGFR2	-2	false	LOC100697766	upstream	2	+	GeneID:100697766	true	placeholder		position_only	81600
oreochromis_niloticus	Oreochromis niloticus	FGFR2	-1	false	ate1	upstream	1	+	GeneID:100698029	false	exact		high	28441
oreochromis_niloticus	Oreochromis niloticus	FGFR2	0	true		target	0	+	GeneID:100699731	false	target	target	target	0
oreochromis_niloticus	Oreochromis niloticus	FGFR2	1	false	wdr11	downstream	1	-	GeneID:100698296	false	exact		high	61806
oreochromis_niloticus	Oreochromis niloticus	FGFR2	2	false	plpp4	downstream	2	-	GeneID:100698558	false	exact		high	167282
oreochromis_niloticus	Oreochromis niloticus	FGFR2	3	false	cdh23	downstream	3	+	GeneID:100698828	false	exact		high	240324
oreochromis_niloticus	Oreochromis niloticus	FGFR2	4	false	LOC102083045	downstream	4	-	GeneID:102083045	true	placeholder		position_only	379021
oreochromis_niloticus	Oreochromis niloticus	FGFR2	5	false	vsir	downstream	5	-	GeneID:102083124	false	exact		high	389064
