homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	SUPERFAMILY	SSF48726	Immunoglobulin	44	127	5.97E-14	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	Pfam	PF07714	Protein tyrosine and serine/threonine kinase	482	758	5.9E-99	T	04-08-2026	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	ProSiteProfiles	PS50835	Ig-like domain profile.	256	356	10.280846	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	ProSiteProfiles	PS50835	Ig-like domain profile.	39	125	8.484026	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	SUPERFAMILY	SSF48726	Immunoglobulin	256	357	1.02E-17	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	140	250	2.0E-34	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	Gene3D	G3DSA:3.30.200.20	Phosphorylase Kinase; domain 1	438	567	4.1E-44	T	04-08-2026	-	-	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	SMART	SM00219	tyrkin_6	482	758	0.0	T	04-08-2026	IPR020635	Tyrosine-protein kinase, catalytic domain	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	472	758	9.58E-82	T	04-08-2026	IPR011009	Protein kinase-like domain superfamily	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	41	129	2.4E-19	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	ProSiteProfiles	PS50835	Ig-like domain profile.	154	247	11.351679	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	Pfam	PF13927	Immunoglobulin domain	45	110	2.1E-4	T	04-08-2026	-	-	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	Pfam	PF07679	Immunoglobulin I-set domain	263	357	7.8E-6	T	04-08-2026	IPR013098	Immunoglobulin I-set	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	Pfam	PF07679	Immunoglobulin I-set domain	171	248	1.4E-11	T	04-08-2026	IPR013098	Immunoglobulin I-set	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	ProSiteProfiles	PS50011	Protein kinase domain profile.	482	771	42.350422	T	04-08-2026	IPR000719	Protein kinase domain	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	568	763	6.0E-67	T	04-08-2026	-	-	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	SMART	SM00408	igc2_5	170	238	8.3E-13	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	SMART	SM00408	igc2_5	269	347	1.2E-4	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	SMART	SM00408	igc2_5	53	114	2.7E-12	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	SUPERFAMILY	SSF48726	Immunoglobulin	167	250	4.6E-20	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	251	363	6.9E-28	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	SMART	SM00409	IG_3c	263	358	5.0E-12	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	SMART	SM00409	IG_3c	164	249	3.9E-8	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
homo_sapiens|ensembl|IIIb|ENSP00000410294	7fcbbdc6f97d73587e959f6331bf4358	822	SMART	SM00409	IG_3c	47	125	1.8E-9	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	SUPERFAMILY	SSF48726	Immunoglobulin	44	127	5.97E-14	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	Pfam	PF07714	Protein tyrosine and serine/threonine kinase	482	758	5.9E-99	T	04-08-2026	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	ProSiteProfiles	PS50835	Ig-like domain profile.	256	356	10.280846	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	ProSiteProfiles	PS50835	Ig-like domain profile.	39	125	8.484026	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	SUPERFAMILY	SSF48726	Immunoglobulin	256	357	1.02E-17	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	140	250	2.0E-34	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	Gene3D	G3DSA:3.30.200.20	Phosphorylase Kinase; domain 1	438	567	4.1E-44	T	04-08-2026	-	-	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	SMART	SM00219	tyrkin_6	482	758	0.0	T	04-08-2026	IPR020635	Tyrosine-protein kinase, catalytic domain	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	472	758	9.58E-82	T	04-08-2026	IPR011009	Protein kinase-like domain superfamily	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	41	129	2.4E-19	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	ProSiteProfiles	PS50835	Ig-like domain profile.	154	247	11.351679	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	Pfam	PF13927	Immunoglobulin domain	45	110	2.1E-4	T	04-08-2026	-	-	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	Pfam	PF07679	Immunoglobulin I-set domain	263	357	7.8E-6	T	04-08-2026	IPR013098	Immunoglobulin I-set	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	Pfam	PF07679	Immunoglobulin I-set domain	171	248	1.4E-11	T	04-08-2026	IPR013098	Immunoglobulin I-set	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	ProSiteProfiles	PS50011	Protein kinase domain profile.	482	771	42.350422	T	04-08-2026	IPR000719	Protein kinase domain	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	568	763	6.0E-67	T	04-08-2026	-	-	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	SMART	SM00408	igc2_5	170	238	8.3E-13	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	SMART	SM00408	igc2_5	269	347	1.2E-4	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	SMART	SM00408	igc2_5	53	114	2.7E-12	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	SUPERFAMILY	SSF48726	Immunoglobulin	167	250	4.6E-20	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	251	363	6.9E-28	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	SMART	SM00409	IG_3c	263	358	5.0E-12	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	SMART	SM00409	IG_3c	164	249	3.9E-8	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
homo_sapiens|ncbi|IIIb|NP_075259.4	7fcbbdc6f97d73587e959f6331bf4358	822	SMART	SM00409	IG_3c	47	125	1.8E-9	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	ProSiteProfiles	PS50835	Ig-like domain profile.	275	377	10.026751	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	Pfam	PF07714	Protein tyrosine and serine/threonine kinase	500	776	5.8E-99	T	04-08-2026	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	SUPERFAMILY	SSF48726	Immunoglobulin	275	378	8.92E-21	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	59	148	1.2E-20	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	ProSiteProfiles	PS50835	Ig-like domain profile.	58	144	9.119265	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	270	382	1.4E-30	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	Pfam	PF07679	Immunoglobulin I-set domain	190	267	1.6E-11	T	04-08-2026	IPR013098	Immunoglobulin I-set	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	SUPERFAMILY	SSF48726	Immunoglobulin	186	269	8.41E-20	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	Pfam	PF13927	Immunoglobulin domain	285	365	1.6E-6	T	04-08-2026	-	-	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	Pfam	PF13927	Immunoglobulin domain	64	128	4.0E-5	T	04-08-2026	-	-	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	159	269	7.2E-34	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	Gene3D	G3DSA:3.30.200.20	Phosphorylase Kinase; domain 1	456	585	4.3E-44	T	04-08-2026	-	-	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	SUPERFAMILY	SSF48726	Immunoglobulin	58	143	8.25E-15	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	586	781	6.7E-67	T	04-08-2026	-	-	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	SMART	SM00408	igc2_5	72	133	7.3E-13	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	SMART	SM00408	igc2_5	288	368	8.7E-7	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	SMART	SM00408	igc2_5	189	257	5.2E-13	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	490	776	8.9E-82	T	04-08-2026	IPR011009	Protein kinase-like domain superfamily	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	SMART	SM00409	IG_3c	66	144	3.9E-10	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	SMART	SM00409	IG_3c	183	268	5.9E-8	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	SMART	SM00409	IG_3c	282	379	1.8E-13	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	ProSiteProfiles	PS50011	Protein kinase domain profile.	500	789	42.350422	T	04-08-2026	IPR000719	Protein kinase domain	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	ProSiteProfiles	PS50835	Ig-like domain profile.	173	266	11.496876	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
mus_musculus|ncbi|IIIc|NP_034337.2	a71b517a54c91bd74edf1e723bf60281	840	SMART	SM00219	tyrkin_6	500	776	0.0	T	04-08-2026	IPR020635	Tyrosine-protein kinase, catalytic domain	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	ProSiteProfiles	PS50835	Ig-like domain profile.	275	377	10.026751	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	Pfam	PF07714	Protein tyrosine and serine/threonine kinase	500	776	5.8E-99	T	04-08-2026	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	SUPERFAMILY	SSF48726	Immunoglobulin	275	378	8.92E-21	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	59	148	1.2E-20	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	ProSiteProfiles	PS50835	Ig-like domain profile.	58	144	9.119265	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	270	382	1.4E-30	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	Pfam	PF07679	Immunoglobulin I-set domain	190	267	1.6E-11	T	04-08-2026	IPR013098	Immunoglobulin I-set	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	SUPERFAMILY	SSF48726	Immunoglobulin	186	269	8.41E-20	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	Pfam	PF13927	Immunoglobulin domain	285	365	1.6E-6	T	04-08-2026	-	-	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	Pfam	PF13927	Immunoglobulin domain	64	128	4.0E-5	T	04-08-2026	-	-	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	159	269	7.2E-34	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	Gene3D	G3DSA:3.30.200.20	Phosphorylase Kinase; domain 1	456	585	4.3E-44	T	04-08-2026	-	-	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	SUPERFAMILY	SSF48726	Immunoglobulin	58	143	8.25E-15	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	586	781	6.7E-67	T	04-08-2026	-	-	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	SMART	SM00408	igc2_5	72	133	7.3E-13	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	SMART	SM00408	igc2_5	288	368	8.7E-7	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	SMART	SM00408	igc2_5	189	257	5.2E-13	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	490	776	8.9E-82	T	04-08-2026	IPR011009	Protein kinase-like domain superfamily	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	SMART	SM00409	IG_3c	66	144	3.9E-10	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	SMART	SM00409	IG_3c	183	268	5.9E-8	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	SMART	SM00409	IG_3c	282	379	1.8E-13	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	ProSiteProfiles	PS50011	Protein kinase domain profile.	500	789	42.350422	T	04-08-2026	IPR000719	Protein kinase domain	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	ProSiteProfiles	PS50835	Ig-like domain profile.	173	266	11.496876	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
mus_musculus|ensembl|IIIc|ENSMUSP00000112430	a71b517a54c91bd74edf1e723bf60281	840	SMART	SM00219	tyrkin_6	500	776	0.0	T	04-08-2026	IPR020635	Tyrosine-protein kinase, catalytic domain	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	ProSiteProfiles	PS50011	Protein kinase domain profile.	490	779	42.053608	T	04-08-2026	IPR000719	Protein kinase domain	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	ProSiteProfiles	PS50835	Ig-like domain profile.	55	125	8.665523	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	ProSiteProfiles	PS50835	Ig-like domain profile.	267	367	10.498642	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	Pfam	PF00047	Immunoglobulin domain	68	129	0.26	T	04-08-2026	IPR013151	Immunoglobulin-like beta-sandwich domain	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	SUPERFAMILY	SSF48726	Immunoglobulin	267	368	9.48E-19	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	Pfam	PF07679	Immunoglobulin I-set domain	274	368	8.3E-6	T	04-08-2026	IPR013098	Immunoglobulin I-set	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	Pfam	PF07679	Immunoglobulin I-set domain	181	259	4.5E-11	T	04-08-2026	IPR013098	Immunoglobulin I-set	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	SMART	SM00409	IG_3c	63	137	2.3E-5	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	SMART	SM00409	IG_3c	175	260	4.5E-8	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	SMART	SM00409	IG_3c	274	369	4.7E-14	T	04-08-2026	IPR003599	Immunoglobulin domain subtype	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	58	142	8.7E-13	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	480	766	4.05E-81	T	04-08-2026	IPR011009	Protein kinase-like domain superfamily	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	SUPERFAMILY	SSF48726	Immunoglobulin	55	126	1.02E-11	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	SUPERFAMILY	SSF48726	Immunoglobulin	178	261	8.22E-20	T	04-08-2026	IPR036179	Immunoglobulin-like domain superfamily	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	153	261	2.0E-32	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	SMART	SM00408	igc2_5	69	130	1.6E-10	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	SMART	SM00408	igc2_5	181	249	8.2E-14	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	SMART	SM00408	igc2_5	280	358	0.0048	T	04-08-2026	IPR003598	Immunoglobulin subtype 2	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	ProSiteProfiles	PS50835	Ig-like domain profile.	165	258	11.750971	T	04-08-2026	IPR007110	Immunoglobulin-like domain	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	Pfam	PF07714	Protein tyrosine and serine/threonine kinase	490	766	1.6E-97	T	04-08-2026	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	SMART	SM00219	tyrkin_6	490	766	0.0	T	04-08-2026	IPR020635	Tyrosine-protein kinase, catalytic domain	-	-
xenopus_tropicalis|ensembl|IIIb|ENSXETP00000087394	45bc314c9aed9ddea08c7ffa01f6bdd1	832	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	262	375	3.0E-27	T	04-08-2026	IPR013783	Immunoglobulin-like fold	-	-
